plant_code,plant_name
60660,Willey Battery Utility
60661,Mira Loma Energy Storage Facility
60662,Archdiocese of Baltimore J
60663,Archdiocese of Baltimore L
60664,Baltimore City B
60665,Baltimore City D
60666,Baltimore City F
60667,Baltimore City G
60668,City of Havre De Grace C
60669,Sod Run WTP A
60672,Osborn Wind Energy
60673,"Nixa Solar, LLC"
60675,Turner Energy Storage Project
60677,Tannery Road Landfill
60678,San Joaquin Solar
60679,Fort Rucker Solar Array
60680,ANAD Solar Array
60681,"Annapolis Solar Park, LLC"
60682,Pearl Solar
60683,TRS Fuel Cell
60684,Amphitheater High School Solar
60685,Canyon Del Oro High School Solar
60686,Pierre Solar
60687,"Cimarron Bend Wind Project I, LLC"
60688,"Cimarron Bend Wind Project II, LLC"
60689,Western Plains Wind Farm
60690,"Blue Summit Storage, LLC"
60691,Tanager Holdings
60694,WakeSun LLC
60695,BentonSun LLC
60696,Nodal Power
60698,Stanton Energy Reliability Center Hybrid
60699,DESI-1 Battery Energy Storage Facility
60700,Wind Colebrook South
60701,JED Solid Waste Mgmt Renewable Energy
60702,Rincon Solar I
60703,"Green City Recovery, LLC"
60704,Trenton Solar Farm (MO)
60705,Rolla Solar Farm (MO)
60706,Waynesville Solar Farm (MO)
60707,Marshall Solar Farm (MO)
60708,Havre de Grace II - E at Perryman
60709,IFF Hazlet
60710,Stone Hill Solar CSG
60711,Chisago Community Solar
60712,Ursa Community Solar
60713,Sunrise Community Solar
60714,Rosemount Community Solar
60715,Paynesville Community Solar
60716,Orion Community Solar
60717,Northfield Community Solar
60720,Weld 1 Community Solar Array
60721,Green Cow Power
60722,Logan 1 Community Solar Array
60723,Conejos 1 Community Solar Array
60724,Arapahoe 3 Community Solar Array
60725,Xcel Adams 2 Community Solar Array
60726,Xcel Adams 1 Community Solar Array
60727,East Orange Solar
60728,Howell Solar
60729,Raritan Solar
60730,Bridgewater Solar CSG
60731,Holliston Solar CSG
60732,Frankford Solar
60733,Brickyard Solar
60734,Bordentown Solar
60735,Longview Solar
60736,Wilmington Solar
60737,Church Hill
60738,Fall River Solar CSG
60739,DSM Solar
60740,Pittsgrove Solar
60741,Old Midville Solar
60742,Argonne National Laboratory CHP
60743,"Rattlesnake Power, LLC"
60744,SEPV Imperial Dixieland West
60745,SEPV Imperial Dixieland East
60746,Silvi Gibraltar Rock
60747,Seabrook Village
60748,Simcoe Solar
60750,Osawatomie Power Plant South Sub
60751,Osawatomie Power Plant North Sub
60752,Gloucester Community College Solar
60753,Shirley Landfill
60754,DDR Shoppers World
60755,Spartan
60756,Meadow Solar
60757,Cedarville CSG
60759,Freeze Solar
60760,PPA Grand
60761,"Roper Farm, LLC"
60762,Pfizer Peapack Solar
60763,Holland Solar
60764,Victory Solar LLC
60765,L'Oreal Franklin
60766,L'Oreal Monmouth
60768,Gila River Power Block 2
60769,Lower Cape May HS
60771,Timber Creek HS
60772,Adams Ave MS and HS
60774,Phantom Solar
60775,Deerfield CSG Solar
60776,Community Foodbank of NJ
60777,"American Kings Solar, LLC"
60778,"Hew Fulton Farm, LLC"
60779,"McGoogan Farm, LLC"
60781,Royal Wine Corp Solar Power Plant
60782,"Barnhill Road Solar, LLC"
60783,"Leggett Solar, LLC"
60784,Jersey Holdings
60785,Tungsten Mountain
60787,"Williamston Speight Solar, LLC"
60788,Suwannee Solar Facility
60789,Bluebell Solar
60790,"PVN Milliken, LLC"
60791,SunAnza
60792,"Republic Services Renewable Energy, LLC"
60795,Eichtens Community Solar
60796,Red Wing Community Solar
60797,Lake Forest Hospital Central Energy Plan
60798,South Atlantic Services Solar Farm I
60799,"Iron Horse Solar 4, LLC"
60800,Catawba Solar LLC
60801,"CEC Solar #1117, LLC"
60802,ACCC Mays Landing
60803,Deutsche Bank- Piscataway Solar
60804,"Gemini Technologies Services, Inc. Solar"
60805,Beaver Run
60806,North Bergen Solar
60808,US Foods Solar
60809,"Summit Water Nexus Mt. Holly, LLC Solar"
60810,Sabert Solar
60811,AES ADA Energy Storage Array
60813,Cloverdale Solar Center
60815,Hampshire College Hybrid
60816,Town of Lexington Solar
60817,Sullivan County - Adult Care Solar
60818,Oswego County - Fulton Solar
60819,Jefferson-Lewis BOCES Solar
60820,Montgomery County Correctional Facility
60821,Weber State University - Davis Campus PV
60822,Intel - Ocotillo Campus Solar
60823,South Sioux City Solar
60824,Valley Sanitary District WTP Solar
60825,Colgreen North Shore Solar Farm
60827,"Sun Streams, LLC"
60830,Webster Holdco Solar CSG
60831,Orbit Energy RI
60832,Farmington Holdco Solar
60833,Dodge Holdco Solar CSG
60834,Hwy 14 Holdco Solar CSG
60835,Pine Island Solar CSG
60836,Big Lake Holdco Solar CSG
60837,Forest Lake Solar CSG
60838,Wabasha Holdco Solar CSG
60839,"Goya Foods, Inc- Jersey City Solar"
60840,"Goya Foods, Inc- Secaucus Solar"
60841,Prudential 55 Livingston Roseland Solar
60842,Prudential 80 Livingston Roseland Solar
60843,River Terminal Development Solar
60844,Genentech Vacaville Meter #1
60846,US GSA - Sacramento
60847,Garrett County - DPU Treatment Plant
60848,Temple Solar Arrays
60849,Emmitsburg Solar Arrays
60850,"Thigpen Farms Solar, LLC"
60851,Curtis Hill Solar CSG
60852,Depot Hill Solar CSG
60853,SR Houston
60854,Bird Machine Solar Farm
60855,Iron Horse Solar I CSG
60856,Astra Wind Farm
60857,NES Rutgers Solar
60858,126 Grove Solar LLC
60860,VEC Alburgh Array
60861,Dept of General Services -FTB
60863,Cooperative Solar One
60864,"Kokomo Solar 1, LLC"
60865,Equity Industrial Turbines
60866,"Bashaw Solar CSG 1, LLC"
60867,Kearsarge Southwick LLC
60868,Timothy Lake Powerhouse
60869,"Solar Star California, XLIV, LLC"
60873,Prairie Wind Farm
60874,GMP Solar - Hartford
60875,GMP Solar - Williston
60876,Eastern Iowa Solar
60877,GMP Solar - Williamstown
60878,Sutton Solar CSG
60879,Nexamp Peak CSG
60880,Stafford MS Ground Mount Community Solar
60881,Bernhardt Furniture Solar Farm
60882,Carl Friedrich Gauss Solar
60883,"Deerfield Wind Energy, LLC"
60885,"Boulder Solar II, LLC"
60886,Pavant Solar III
60887,Sauk DPC Solar
60888,Lafayette DPC Solar
60889,Conrath DPC Solar
60890,Warren DPC Solar
60891,Liberty Pole DPC Solar
60892,Downsville DPC Solar
60893,Mt. Hope DPC Solar
60894,Medford DPC Solar
60895,Whistling Winds DPC Solar
60901,Willow Springs Wind Farm
60902,Dermott Wind
60903,Salem Harbor Power Development LP
60904,Time Warner Cable - Knowles
60905,"Oliver Wind III, LLC"
60906,Mt. Tom Solar Project Hybrid
60908,Northampton Landfill Solar PV
60909,Hartford Landfill Solar EGF
60910,NET Power La Porte Station
60911,Green Energy Machine
60912,Cold River Road Solar
60913,Ohio Northern University Solar Site
60914,Westmont 300B
60915,Correctional Solar LLC
60916,"Sussex Drive, LLC"
60917,Buckingham Solar LLC
60918,Verwey-Hanford Dairy Digester #1
60919,Shakopee Met Council WTP
60920,Viper Solar
60921,Scarlet Solar
60922,Ruskin Solar
60923,Clyde Solar Array
60924,Ozarks Natural Energy Community Solar
60925,Montgomery County
60926,St. Charles Power Station (LA)
60927,Lake Charles Power
60928,New Orleans Power
60929,"Red Oak Solar Farm, LLC"
60930,Dublin Solar I
60931,CCC Hastings Wind Turbine
60932,Creston Ridge Wind Farm
60933,Hopewell Cogeneration NJ
60935,GRE Marshan Solar
60936,New Auburn DPC Solar
60937,Antlia Community Solar
60938,Aries Community Solar
60939,Centaurus Community Solar
60940,Gemini Community Solar
60941,Mapleton Community Solar
60942,Morgan Community Solar
60943,Spica Community Solar
60944,Vega Community Solar
60945,"Spartan PV 1, LLC"
60947,Jacumba Solar Farm
60948,Washington Solar
60951,West Dubuque Solar
60953,Owens Valley Solar Project 11
60954,VEC Magee Hill Solar
60955,Strawberry Point DPC Solar
60956,Westar Cities Solar
60957,Sand Lake DPC Solar
60958,Nesvold Watertown Solar
60959,Chocksett Rd Energy Storage Project
60960,Hyperion Treatment Plant CHP Plant
60961,Violet Solar
60962,Red Maple Solar
60964,Apache Solar I
60965,"Cotten Farm, LLC"
60966,Lind Solar CSG
60967,Onyx - Lamphear Road CSG
60968,Scott-II Solar LLC
60971,Michael Solar
60974,Glendale Battery Energy Storage System
60975,Whitney Point Solar
60976,"OSLH, LLC"
60978,CSUF State College
60979,CSUF Nutwood Solar
60980,ZV Solar 1
60981,NextEra Westside PV
60982,Atkinson Farm Solar
60983,Buckthorn Wind
60984,Lindberg Field Solar 2
60985,Elizabethtown Solar
60986,AIS Solar Project
60987,Santa Rita Wind Energy
60989,SolaireHolman Solar Project
60990,"Florence Solar W3-080, LLC"
60991,Sterling I Wind Farm
60992,Northern Cardinal Solar
60993,"Darlington Solar, LLC"
60994,French's Landfill PV
60995,Ramona Solar Energy
60996,Iron Horse Battery Storage Hybrid
60997,Everett PV1
60998,Underwood PV2
60999,Reading Wind Project
61000,King Mill
61001,Cactus Flats Wind Energy Project
61002,"WED Portsmouth One, LLC"
61003,Musgrave East Solar Farm
61004,Whirlpool Corporation - Ottawa Wind Farm
61005,Whirlpool Corporation - Marion Wind Farm
61006,SCDA Solar 1
61007,Redbrook Community Solar 1
61008,Brook Street Solar 1 CSG
61009,Spring Street Solar 1 CSG
61010,Bullock Road Solar 1
61011,Chestnut Solar
61012,Mill Seat Renewable Energy Facility
61013,Marin Clean Energy Solar One
61015,Musgrave West Solar Farm
61016,Stafford St Solar 1 CSG
61017,Stafford St 2 Community Solar
61018,Stafford St Solar 3 CSG
61019,"Siler 421 Farm, LLC"
61020,Indian River Solar Center
61021,Horizon Solar Energy Center
61022,Coral Farms Solar Energy Center
61023,Hollyfield
61024,Hammock Solar
61025,Montefiore - Westchester Square
61026,New York Presbyterian Hospital-168th St
61027,Pacific Ethanol Stockton Cogen Plant
61028,Hickory Run Energy Station
61029,Blue Cypress Solar Energy Center
61030,Harford Solar Farm
61031,Floyd Road Solar Farm
61032,Heart of Texas Wind Project
61035,Birdsboro Power
61039,Deerfield Wind LLC
61040,Twin Buttes II Wind
61041,"Roaring Brook, LLC"
61042,Canandaigua Westbrook Solar Array
61043,Canandaigua Solar Array
61044,La Joya NM
61046,Tatanka Ridge
61047,Coyote Ridge
61048,Solar Star Oregon II
61050,Wildflower Solar Energy Center
61051,Barefoot Bay Solar Energy Center
61052,Loggerhead Solar Energy Center
61053,Greenfield Solar Park
61054,IMPA Anderson Solar Park 2
61055,DG AMP Solar Front Royal
61056,Seward Wind Farm
61058,Kramer Solar CSG
61059,Novel OYA of Osakis CSG
61060,Novel - OYA of Mapleton CSG
61066,Foundation CDCR LAC
61067,Foundation Scheid Vineyards
61068,AES Lawai Solar Hybrid
61069,"BWC Wading River One, Two, Three CSG"
61070,Saratoga Wind Farm
61072,Lemond Solar
61073,Pemberton Road I
61074,Pemberton Road II
61076,City of Shelby Electric Distribution
61077,Orient Wind Farm
61079,Beaver Creek Wind
61080,Sub 12
61084,Luning Energy
61085,Stone Solar
61086,Tripple State Farm
61087,Wadesboro Farm 1
61088,Delco Farm
61089,Fisher Solar Farm - NC
61090,Kinston Davis Farm
61091,Laurinburg Farm
61092,Independence Solar Farm
61093,Mills Anson Farm
61094,Old Wire Farm
61095,Railroad Farm 2
61096,Sampson Solar
61097,Syncarpha Freetown
61098,Battle Mountain Solar Project
61099,Kihei Solar Farm
61100,"Burke Wind, LLC"
61101,Ku'ia Solar
61104,Pima Community College - East Campus
61106,Pine River Wind Park
61107,Vanadium Redox Flow Battery Plant
61115,Manteca Land PV
61116,Delano Land 1
61117,Bakersfield PV 1
61118,Bakersfield Industrial PV 1
61119,Quichapa 1
61120,Quichapa 2
61121,Quichapa 3
61124,Elizabeth Mines Solar 1
61125,Nebraska Valley Solar Farm
61126,Bedford Solar (Oppidum)
61127,Gamble Solar
61128,Salisbury Solar
61129,Wadesboro Solar
61131,Tolson Solar
61134,Phelps 158 Solar Farm
61135,Lebanon Solar Farm (MO)
61138,Armstrong Solar
61139,Marmas Solar CSG
61140,"CF Novel Solar CSG Gardens Two, LLC"
61141,"CF Novel Solar CSG Gardens Eleven, LLC"
61142,WasecaSun
61144,Astoria Station
61145,Brown County LFGTE Power Station
61152,Intel Folsom Phase 3
61153,AT&T Holger
61154,AT&T Anaheim
61155,Big Timber Wind Farm
61156,St. Pauls Solar 2
61157,Boaz Farm Solar
61158,Bizzell Church Solar 2
61160,MILL SOLAR 1
61161,Harvest Ridge Wind Farm
61162,RB Manufacturing LLC Belle Mead NJ
61163,Onset East Community Solar Facility
61164,Onset West Community Solar Facility
61165,Columbus Solar Project
61166,Tyee Lake Hydroelectric Facility
61168,"Eland Solar & Storage Center, Phase 1 Hy"
61169,"Eland Solar & Storage Center, Phase 2 Hy"
61172,EE Waianae Solar Project
61173,IKEA Miami 327
61174,Taurus Community Solar
61175,Pegasus Community Solar
61176,Antares Community Solar
61177,Corvus Community Solar
61178,Capella Community Solar
61179,Carina Community Solar
61180,Caelum Community Solar
61181,Andromeda Community Solar
61182,Lyra Community Solar
61183,Argo Navis Community Solar
61185,Pfeffers
61186,Boston Medical Center CHP Plant
61187,Century Drive Solar Farm
61189,Shavano Falls Hydro
61190,Shavano Falls Hydro Drop 4
61191,Drop 5 (CO)
61192,IKEA Joliet Rooftop PV System
61193,IKEA Las Vegas 462
61194,"Barker Solar, LLC"
61195,"231 Dixon 74 Solar I, LLC"
61196,"Mill Pond Solar Farm, LLC"
61197,Pima Energy Storage System
61198,Merck - Upper Gwynedd Solar Array
61199,T0588 Phoenix - AZ
61200,"OR Solar 2, LLC"
61201,"OR Solar 3, LLC"
61202,Mount Signal Solar Farm V
61203,"Lahr 1, LLC"
61204,"AES ES Alamitos, LLC"
61205,Bandera Electric Coop PV
61206,Onyx - Allen Harim
61207,Green Island Hydroelectric Station
61208,Gulfport Naval Base CSG PV System
61209,Sacramento Regional County Sanitation PV
61210,Finger Lakes Solar I
61211,IKEA Memphis 508
61212,Flat Top Wind I
61213,GRP Madison Renewable Energy Facility
61215,Green Beanworks C PV
61216,Green Beanworks D PV
61217,Head of U Canal Hydro Project
61218,"Broadridge Solar, LLC"
61219,"Kelly Solar, LLC"
61220,"Spencer Farm, LLC"
61221,Redbed Plains Wind Farm
61222,Golden Hills North Wind Energy Center
61223,Chillicothe Solar Farm
61224,"350 Clark Solar, NG, LLC"
61237,"433 Purchase Solar NG, LLC"
61238,New York Presbyterian Hospital- 68th Street
61241,Tres City Power LLC
61242,"Tres Port Power, LLC"
61243,Old Wardour Solar
61244,Shuman Solar
61245,Vuelta Solar
61246,ACE-Stanton PV
61247,ACE-Stanton A PV
61248,Glopak Solar PV Power Plant
61249,Westmont 300A
61250,USPS PV
61255,"Haywood Farm Solar, LLC"
61256,"Hood Farm Solar, LLC"
61257,"ZV Solar 2, LLC"
61258,"Innovative Solar 35, LLC"
61259,"Innovative Solar 59, LLC"
61260,"Innovative Solar 60, LLC"
61261,Rock Falls Wind Farm LLC
61262,Stuttgart Solar
61263,Wolf Run Energy
61264,Antelope Expansion 2
61265,Antelope DSR 3
61266,Orme Park Water Treatment Plant
61267,Hurricane Creek Lift Station
61268,Kayenta Solar Project
61269,Thunder Ranch Wind Project
61270,Red Dirt Wind Project
61271,Biltmore Solar Fields
61272,Gray Hawk Solar
61274,Wilson Solar Farm 1
61275,Wilson Solar Farm 2
61276,Wilson Solar Farm 3
61277,Wilson Solar Farm 4
61278,Wilson Solar Farm 5
61279,Wilson Solar Farm 6
61280,Wilson Solar Farm 7
61281,Bear Creek Solar Center
61282,APG Combined Heat and Power Plant
61283,"Bladenboro Solar, LLC"
61284,"Lux Solar, LLC"
61287,"Sun Farm V, LLC"
61288,"Roxboro Solar Farm, LLC"
61289,"River Bend Solar, LLC (MT)"
61290,"South Mills Solar, LLC"
61291,"Green Meadow Solar, LLC"
61292,Jackson Solar Farm
61294,Farley Road Community Solar
61295,Belchertown Renewables Community Solar
61296,Theodore Drive Community Solar
61297,Upton Community Solar
61298,Pleasantdale Road Community Solar
61299,Hatfield Renewables Community Solar
61303,Bluff Point Wind Facility
61307,Peterson Road Solar
61308,Sampson Road Community Solar
61309,IKEA Grand Prairie Rooftop PV System
61310,Crittenden Solar Facility
61311,Walton 1 Solar Facility
61312,Walton 2 Solar Facility
61313,BPU Solar Farm
61314,SR Kersey
61315,Golden Hills Solar
61316,Higginsville Solar Farm
61318,Mt. Jackson Solar
61319,Port of LA Solar FiT Project
61321,Biggs Ford Solar Center
61322,Long Ridge Energy Generation
61323,Saluda Solar II
61324,Odyssey Solar
61325,Hampton Solar I
61326,Cameron Solar II
61327,Barnwell Solar
61328,Crater Community Solar
61329,Delphinus Community Solar
61330,Hog Creek Wind Project
61332,SR Innovation - NIKE PV
61333,Oak Hill Solar Array
61334,Volkman Road Solar Array Hybrid
61335,"Great Divide Solar, LLC"
61336,"Black Eagle Solar, LLC"
61337,"Magpie Solar, LLC"
61338,Mill Creek Solar (OR)
61339,Green Beanworks B PV
61340,Next Generation Solar Farm
61341,Grafton PV
61342,Barrett PV
61343,Karankawa Wind LLC
61344,Otter Creek Wind Farm LLC
61345,WyEast Solar
61346,RE Maplewood
61347,Long Henry Solar
61348,Westmont 400A
61349,Westmont 400B
61350,MDFA Devens-Saratoga
61351,Bear Creek Solar (NC)
61352,Bondi Solar
61353,Mount Signal Solar Farm II
61354,Princeton Solar Project
61355,Arlington Outlet Hydroelectric Generator
61356,Valfilm Wind Project
61357,Red Pine Wind Project
61358,IGS Solar I - BWI5
61359,IGS Solar I - EWR5
61360,IGS Solar I - EWR6
61362,NRG Elbow Creek Energy Storage Project
61363,Equuleus Community Solar Gardens
61365,Fallbrook Energy Storage
61366,Top Gun Energy Storage
61367,Smith & Wesson at Springfield MA PV
61368,Midway Solar - TX
61369,Sweetwater Solar
61370,Walnut Springs Solar
61371,Centaurus Solar - MA
61373,Kearsarge Bellingham PV
61374,Hecate Energy Clarke County LLC
61375,Hecate Energy Cherrydale LLC
61376,Cedar Creek PV
61377,Amazon - Patterson PV
61378,Northern Westchester Hospital
61379,DodgeSun CSG
61380,Johnson Solar CSG
61381,Koppelman Sun CSG
61382,Lindstrom Solar CSG
61383,Rengstorf Solar CSG
61384,St. Cloud Solar CSG
61385,Georgia LFG Oak Grove Plant
61386,Georgia LFG Pine Ridge Plant
61387,Georgia LFG Richland Creek Plant
61388,AEP Jacksonville Solar Project
61389,Letchworth Solar Project
61391,A.J. Mihm Generating Station
61392,F.D. Kuester Generating Station
61397,Georgia Power at Jakin GA PV
61398,Canis Major Solar Farm
61399,Ashby Duffy CSG Solar Farm
61402,Foard City Wind
61403,Deep Branch Farm
61404,Pikeville Farm
61405,"Moorings Farm 2, LLC"
61406,Essex Solar Center
61407,Cottonwood Wind Energy Center
61408,Canis Minor Solar Farm
61409,Highway 56 Solar
61410,Whitesboro Solar
61411,Whitesboro Solar II
61412,Latitude Solar Center
61413,NYC-HH - CONEY ISLAND HOSPITAL
61414,NY Times Daily Production Facility
61415,West Boylston Community Shared Solar
61416,The Mount Sinai Hospital
61417,Gopher Creek Wind Farm
61418,Valencia 1 Solar CA
61419,One Ten Partners PV
61420,Merced 1 PV
61421,Madera 1 PV
61422,"Southampton Solar, LLC"
61423,"OR Solar 5, LLC"
61424,"OR Solar 8, LLC"
61425,Coyote Ridge Community Solar
61426,Gopher CSG
61427,Richmond CSG
61428,Taylors Falls CSG
61429,Big George PV CSG
61430,"OR Solar 6, LLC"
61431,Beacon BESS 1
61432,SCE&G Curie CSG
61433,SCE&G Nimitz CSG
61434,SCE&G Springfield CSG
61435,DG AMP Solar Coldwater
61436,DG AMP Solar Orrville 3
61437,DG AMP Solar Versailles
61438,DG AMP Solar Jackson Center
61439,Panasonic Carport Solar Hybrid
61441,Denver Braswell PV
61442,Foundation California Training Facility
61443,Foundation Mann Packing
61444,Foundation SaIinas Valley State Prison
61445,Gaskell West 1 Solar Facility
61446,RE Gaskell West 2 LLC
61447,RE Gaskell West 3 LLC
61448,RE Gaskell West 4 LLC
61449,RE Gaskell West 5 LLC
61450,Farmington Solar Farm
61451,Northfield Holdco CSG
61452,Waterford Holdco CSG
61453,B.R. Corcoran CSG
61454,B.R. Sartell CSG
61455,B.R. Sauk Rapids CSG
61456,Montgomery Winsted CSG
61457,Palmer Solar Center
61458,Martin Solar Center
61459,Georgia Power at Swainsboro
61460,IOS - MEW Phase 1
61461,North Smithfield Solar Power 1
61462,SR Platte Solar Farm
61463,Vandenberg Solar Project
61464,"CoreSite Real Estate 2972 Stender, L.P."
61465,IGS Solar I - BWI2
61466,IOS - ERW9
61467,City of Lexington
61468,Valdosta Prison
61469,Lichtenthal
61470,Call Farms 1
61471,Call Farms 3
