Region,State,Sector,Type,Plant / Project name,Unit / Phase name,GEM unit/phase ID,Status,units combined,DGR plant name,DGR unit,Notes
NR,Rajasthan,Private,coal,Kawai Thermal Power Project,Unit 1,G100000105627,,,ADANI POWER LIMITED KAWAI TPP,Unit 1,
NR,Rajasthan,Private,coal,Kawai Thermal Power Project,Unit 2,G100000105628,,,ADANI POWER LIMITED KAWAI TPP,Unit 2,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 1,G100000107102,,,ADANI POWER LIMITED MUNDRA TPP - I & II,Unit 1,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 2,G100000107103,,,ADANI POWER LIMITED MUNDRA TPP - I & II,Unit 2,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 3,G100000107104,,,ADANI POWER LIMITED MUNDRA TPP - I & II,Unit 3,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 4,G100000107105,,,ADANI POWER LIMITED MUNDRA TPP - I & II,Unit 4,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 5,G100000107106,,,ADANI POWER LIMITED MUNDRA TPP - I & II,Unit 5,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 6,G100000107107,,,ADANI POWER LIMITED MUNDRA TPP - I & II,Unit 6,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 7,G100000107108,,,ADANI POWER LIMITED MUNDRA TPP - III,Unit 7,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 8,G100000107109,,,ADANI POWER LIMITED MUNDRA TPP - III,Unit 8,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 9,G100000107110,,,ADANI POWER LIMITED MUNDRA TPP - III,Unit 9,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 1,G100000107102,,,ADANI POWER LIMITED MUNDRA TPP,Unit 1,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 2,G100000107103,,,ADANI POWER LIMITED MUNDRA TPP,Unit 2,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 3,G100000107104,,,ADANI POWER LIMITED MUNDRA TPP,Unit 3,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 4,G100000107105,,,ADANI POWER LIMITED MUNDRA TPP,Unit 4,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 5,G100000107106,,,ADANI POWER LIMITED MUNDRA TPP,Unit 5,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase III Unit 6,G100000107107,,,ADANI POWER LIMITED MUNDRA TPP,Unit 6,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 7,G100000107108,,,ADANI POWER LIMITED MUNDRA TPP,Unit 7,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 8,G100000107109,,,ADANI POWER LIMITED MUNDRA TPP,Unit 8,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase IV Unit 9,G100000107110,,,ADANI POWER LIMITED MUNDRA TPP,Unit 9,
WR,Chhatisgarh,Private,coal,Adani Raigarh Thermal Power Plant,Unit 1,G100000100034,,,ADANI POWER LIMITED RAIGARH TPP,Unit 1,
WR,Chhatisgarh,Private,coal,Raikheda power station,Unit 1,G100000108445,,,ADANI POWER LIMITED RAIPUR TPP,Unit 1,
WR,Chhatisgarh,Private,coal,Raikheda power station,Unit 2,G100000108446,,,ADANI POWER LIMITED RAIPUR TPP,Unit 2,
WR,Maharashtra,Private,coal,Tiroda Thermal Power Project,Phase I Unit 1,G100000110182,,,ADANI POWER LIMITED TIRODA TPP,Unit 1,
WR,Maharashtra,Private,coal,Tiroda Thermal Power Project,Phase I Unit 2,G100000110183,,,ADANI POWER LIMITED TIRODA TPP,Unit 2,
WR,Maharashtra,Private,coal,Tiroda Thermal Power Project,Phase II Unit 3,G100000110184,,,ADANI POWER LIMITED TIRODA TPP,Unit 3,
WR,Maharashtra,Private,coal,Tiroda Thermal Power Project,Phase III Unit 4,G100000110185,,,ADANI POWER LIMITED TIRODA TPP,Unit 4,
WR,Maharashtra,Private,coal,Tiroda Thermal Power Project,Phase III Unit 5,G100000110186,,,ADANI POWER LIMITED TIRODA TPP,Unit 5,
SR,Karnataka,Private,coal,Udupi power station,Unit 1,G100000110429,,,ADANI POWER LIMITED UDUPI TPP,Unit 1,
SR,Karnataka,Private,coal,Udupi power station,Unit 2,G100000110430,,,ADANI POWER LIMITED UDUPI TPP,Unit 2,
NER,Tripura,Central,oil/gas,Agartala power plant,1,G100000409910,,,AGARTALA GT,,
WR,Chhatisgarh,Private,coal,KSK Mahanadi Power Project,Unit 4,G100000105989,,,AKALTARA TPS,Unit 1,
WR,Chhatisgarh,Private,coal,KSK Mahanadi Power Project,Unit 1,G100000105986,,,AKALTARA TPS,Unit 2,
WR,Chhatisgarh,Private,coal,KSK Mahanadi Power Project,Unit 2,G100000105987,,,AKALTARA TPS,Unit 3,
WR,Chhatisgarh,Private,coal,KSK Mahanadi Power Project,Unit 3,G100000105988,,,AKALTARA TPS,Unit 4,
WR,Gujarat,State,coal,Akrimota Power Project,Unit 1,G100000100094,,,AKRIMOTA LIG TPS,Unit 1,
WR,Gujarat,State,coal,Akrimota Power Project,Unit 2,G100000100095,,,AKRIMOTA LIG TPS,Unit 2,
WR,Madhya Pradesh,State,coal,MP Amarkantak power station,Unit 5,G100000107065,,,AMARKANTAK EXT TPS,Unit 3,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 1,G100000100166,,,AMRAVATI TPS,Unit 1,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 2,G100000100167,,,AMRAVATI TPS,Unit 2,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 3,G100000100168,,,AMRAVATI TPS,Unit 3,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 4,G100000100169,,,AMRAVATI TPS,Unit 4,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 5,G100000100170,,,AMRAVATI TPS,Unit 5,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 1,G100000100166,,,AMARAVATI TPS,Unit 1,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 2,G100000100167,,,AMARAVATI TPS,Unit 2,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 3,G100000100168,,,AMARAVATI TPS,Unit 3,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 4,G100000100169,,,AMARAVATI TPS,Unit 4,
WR,Maharashtra,Private,coal,Amravati Thermal Power Project,Phase I Unit 5,G100000100170,,,AMARAVATI TPS,Unit 5,
NR,Uttar Pradesh,Private,coal,Anpara-C power station,Unit 1,G100000100258,,,ANPARA C TPS,Unit 1,
NR,Uttar Pradesh,Private,coal,Anpara-C power station,Unit 2,G100000100259,,,ANPARA C TPS,Unit 2,
NR,Uttar Pradesh,State,coal,Anpara power station,Phase A Unit 1,G100000100253,,,ANPARA TPS,Unit 1,
NR,Uttar Pradesh,State,coal,Anpara power station,Phase A Unit 2,G100000100254,,,ANPARA TPS,Unit 2,
NR,Uttar Pradesh,State,coal,Anpara power station,Phase A Unit 3,G100000100255,,,ANPARA TPS,Unit 3,
NR,Uttar Pradesh,State,coal,Anpara power station,Phase B Unit 1,G100000100256,,,ANPARA TPS,Unit 4,
NR,Uttar Pradesh,State,coal,Anpara power station,Phase B Unit 2,G100000100257,,,ANPARA TPS,Unit 5,
NR,Uttar Pradesh,State,coal,Anpara-D power station,Unit 1,G100000100260,,,ANPARA TPS,Unit 6,
NR,Uttar Pradesh,State,coal,Anpara-D power station,Unit 2,G100000100261,,,ANPARA TPS,Unit 7,
NR,Rajasthan,Central,oil/gas,Anta power plant,01-Apr,G100000401434,,COMBINED,ANTA CCPP,,
WR,Madhya Pradesh,Private,coal,Anuppur Thermal Power Project,Phase 1 Unit 1,G100000100280,,,ANUPPUR TPP,Unit 1,
WR,Madhya Pradesh,Private,coal,Anuppur Thermal Power Project,Phase 1 Unit 2,G100000100281,,,ANUPPUR TPP,Unit 2,
NR,Uttar Pradesh,Central,oil/gas,Auraiya Combined Cycle power plant,01-Jun,G100000401436,,COMBINED,AURAIYA CCPP,,
WR,Chhatisgarh,Private,coal,Adani Raigarh Thermal Power Plant,Unit 1,G100000100034,,,AVANTHA BHANDAR,Unit 1,
NR,Delhi,Central,coal,Badarpur power station,Phase 1 Unit 1,G100000100419,,,BADARPUR TPS,Unit 1,
NR,Delhi,Central,coal,Badarpur power station,Phase 1 Unit 2,G100000100420,,,BADARPUR TPS,Unit 2,
NR,Delhi,Central,coal,Badarpur power station,Phase 1 Unit 3,G100000100421,,,BADARPUR TPS,Unit 3,
NR,Delhi,Central,coal,Badarpur power station,Phase 2 Unit 1,G100000100422,,,BADARPUR TPS,Unit 4,
NR,Delhi,Central,coal,Badarpur power station,Phase 2 Unit 2,G100000100423,,,BADARPUR TPS,Unit 5,
ER,West Bengal,State,coal,Bakreswar Thermal Power Station,Unit 1,G100000100449,,,BAKRESWAR TPS,Unit 1,
ER,West Bengal,State,coal,Bakreswar Thermal Power Station,Unit 2,G100000100450,,,BAKRESWAR TPS,Unit 2,
ER,West Bengal,State,coal,Bakreswar Thermal Power Station,Unit 3,G100000100451,,,BAKRESWAR TPS,Unit 3,
ER,West Bengal,State,coal,Bakreswar Thermal Power Station,Unit 4,G100000100452,,,BAKRESWAR TPS,Unit 4,
ER,West Bengal,State,coal,Bakreswar Thermal Power Station,Unit 5,G100000100453,,,BAKRESWAR TPS,Unit 5,
WR,Chhatisgarh,Private,coal,BALCO Korba power station,Phase 3 Unit 1,G100000100471,,,BALCO TPS,Unit 1,
WR,Chhatisgarh,Private,coal,BALCO Korba power station,Phase 3 Unit 2,G100000100472,,,BALCO TPS,Unit 2,
WR,Chhatisgarh,Private,coal,Bhandhakhar power station,--,G100000100799,,,BANDAKHAR TPP,Unit 1,
ER,West Bengal,State,coal,Bandel Thermal Power Station,Unit 2,G100000100496,,,BANDEL TPS,Unit 2,
ER,West Bengal,State,coal,Bandel Thermal Power Station,Unit 5,G100000100499,,,BANDEL TPS,Unit 5,
WR,Chhatisgarh,Private,coal,Baradarha power station,Unit 1,G100000100593,,,BARADARHA TPS,Unit 1,
WR,Chhatisgarh,Private,coal,Baradarha power station,Unit 2,G100000100594,,,BARADARHA TPS,Unit 2,
ER,Bihar,Central,coal,Barauni power station,Unit 6,G100000100607,,,BARAUNI TPS,Unit 6,
ER,Bihar,Central,coal,Barauni power station,Unit 7,G100000100608,,,BARAUNI TPS,Unit 7,
ER,Bihar,Central,coal,Barauni power station,Unit 8,G100000100603,,,BARAUNI TPS,Unit 8,
ER,Bihar,Central,coal,Barauni power station,Unit 9,G100000100604,,,BARAUNI TPS,Unit 9,
ER,Bihar,Central,coal,Barh I power station,Unit 1,G100000100623,,,BARH  STPS,Unit 1,
ER,Bihar,Central,coal,Barh I power station,Unit 2,G100000100624,,,BARH  STPS,Unit 2,
ER,Bihar,Central,coal,Barh I power station,Unit 3,G100000100625,,,BARH  STPS,Unit 3,
ER,Bihar,Central,coal,Barh II power station,Unit 1,G100000100626,,,BARH  STPS,Unit 4,
ER,Bihar,Central,coal,Barh II power station,Unit 2,G100000100627,,,BARH  STPS,Unit 5,
ER,Bihar,Central,coal,Barh I power station,Unit 1,G100000100623,,,BARH I,Unit 1,
ER,Bihar,Central,coal,Barh I power station,Unit 1,G100000100624,,,BARH I,Unit 2,
ER,Bihar,Central,coal,Barh II power station,Unit 1,G100000100626,,,BARH II,Unit 4,
ER,Bihar,Central,coal,Barh II power station,Unit 2,G100000100627,,,BARH II,Unit 5,
NR,Uttar Pradesh,Private,coal,Barkhera IPP power station,Unit 1,G100000100628,,,BARKHERA TPS,Unit 1,
NR,Uttar Pradesh,Private,coal,Barkhera IPP power station,Unit 2,G100000100629,,,BARKHERA TPS,Unit 2,
WR,Gujarat,Private,oil/gas,Vadodara Combined Cycle power plant,I,G100000401450,,COMBINED,BARODA CCPP,,
NR,Rajasthan,Central,coal,Barsingsar Thermal Power Project,Unit 1,G100000100649,,,BARSINGSAR LIGNITE,Unit 1,
NR,Rajasthan,Central,coal,Barsingsar Thermal Power Project,Unit 2,G100000100650,,,BARSINGSAR LIGNITE,Unit 2,
WR,Maharashtra,Private,coal,Bela power station,Phase I,G100000100720,,,BELA TPS,Unit 1,
SR,Karnataka,State,coal,Bellary Thermal Power Station,Unit 1,G100000100739,,,BELLARY TPS,Unit 1,
SR,Karnataka,State,coal,Bellary Thermal Power Station,Unit 2,G100000100740,,,BELLARY TPS,Unit 2,
SR,Karnataka,State,coal,Bellary Thermal Power Station,Unit 3,G100000100741,,,BELLARY TPS,Unit 3,
SR,Telangana,State,coal,Bhadradri power station,Unit 1,G100000100774,,,BHADRADRI TPP,Unit 1,
SR,Telangana,State,coal,Bhadradri power station,Unit 2,G100000100775,,,BHADRADRI TPP,Unit 2,
SR,Telangana,State,coal,Bhadradri power station,Unit 3,G100000100776,,,BHADRADRI TPP,Unit 3,
SR,Telangana,State,coal,Bhadradri power station,Unit 4,G100000100777,,,BHADRADRI TPP,Unit 4,
SR,Tamil Nadu,Central,nuclear,Kalpakkam PFBR nuclear power plant,--,G100000500501,,,BHAVINI PFBR ,Unit 1,
WR,Gujarat,State,coal,Bhavnagar power station,Unit 1,G100000100810,,,BHAVNAGAR CFBC TPP,Unit 1,
WR,Gujarat,State,coal,Bhavnagar power station,Unit 2,G100000100811,,,BHAVNAGAR CFBC TPP,Unit 2,
WR,Chhatisgarh,Central,coal,Bhilai Steel power station,Unit 4,G100000100820,,,BHILAI TPS,Unit 1,
WR,Chhatisgarh,Central,coal,Bhilai Steel power station,Unit 5,G100000100821,,,BHILAI TPS,Unit 2,
WR,Maharashtra,State,coal,Bhusawal Thermal Power Station,Unit B3,G100000100835,,,BHUSAWAL TPS,Unit 3,
WR,Maharashtra,State,coal,Bhusawal Thermal Power Station,Unit C4,G100000100836,,,BHUSAWAL TPS,Unit 4,
WR,Maharashtra,State,coal,Bhusawal Thermal Power Station,Unit C5,G100000100837,,,BHUSAWAL TPS,Unit 5,
WR,Maharashtra,State,coal,Bhusawal Thermal Power Station,Unit 6,G100000100838,,,BHUSAWAL TPS,Unit 6,
WR,Madhya Pradesh,Private,coal,Bina Thermal Power Project,Unit 1,G100000100879,,,BINA TPS,Unit 1,
WR,Madhya Pradesh,Private,coal,Bina Thermal Power Project,Unit 2,G100000100880,,,BINA TPS,Unit 2,
WR,Chhatisgarh,Private,coal,Binjkote power station,Unit 1,G100000100889,,,BINJKOTE TPP,Unit 1,
WR,Chhatisgarh,Private,coal,Binjkote power station,Unit 2,G100000100890,,,BINJKOTE TPP,Unit 2,
ER,Jharkhand,Central,coal,Bokaro Thermal Power Station,Bokaro B Unit 3,G100000100993,,,BOKARO `B` TPS,Unit 3,
ER,Jharkhand,Central,coal,Bokaro Thermal Power Station,Bokaro B Unit 2,G100000100991,,,BOKARO `B` TPS,Unit 2,
ER,Jharkhand,Central,coal,Bokaro Thermal Power Station,Bokaro B Unit 1,G100000100992,,,BOKARO `B` TPS,Unit 1,
ER,Jharkhand,Central,coal,Bokaro Thermal Power Station,Bokaro A Unit 5,G100000100990,,,BOKARO TPS `A` EXP,Unit 1,
NER,Assam,Central,coal,Bongaigaon power station,Unit 1,G100000101007,,,BONGAIGAON TPP,Unit 1,
NER,Assam,Central,coal,Bongaigaon power station,Unit 2,G100000101008,,,BONGAIGAON TPP,Unit 2,
NER,Assam,Central,coal,Bongaigaon power station,Unit 3,G100000101009,,,BONGAIGAON TPP,Unit 3,
SR,Kerala,State,oil/gas,Brahmapuram Diesel power station,1,G100000411780,,,BRAMHAPURAM DG,,
ER,West Bengal,Private,coal,Budge Budge Generating Station,Unit 1,G100000101088,,,BUDGE BUDGE TPS,Unit 1,
ER,West Bengal,Private,coal,Budge Budge Generating Station,Unit 2,G100000101089,,,BUDGE BUDGE TPS,Unit 2,
ER,West Bengal,Private,coal,Budge Budge Generating Station,Unit 3,G100000101090,,,BUDGE BUDGE TPS,Unit 3,
WR,Maharashtra,Private,coal,Butibori Power Project,Unit 1,G100000101135,,,BUTIBORI TPP,Unit 1,
WR,Maharashtra,Private,coal,Butibori Power Project,Unit 2,G100000101136,,,BUTIBORI TPP,Unit 2,
ER,Bihar,Central,coal,Buxar Thermal Power Station,Unit 1,G100000101140,,,BUXAR TPP,Unit 1,
ER,Bihar,Central,coal,Buxar Thermal Power Station,Unit 2,G100000101141,,,BUXAR TPP,Unit 2,
WR,Chhatisgarh,Private,coal,Chakabura power station,Unit 1,G100000101270,,,CHAKABURA TPP,Unit 1,
WR,Chhatisgarh,Private,coal,Chakabura power station,Unit 2,G100000101271,,,CHAKABURA TPP,Unit 2,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 3,G100000101290,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 3,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 4,G100000101291,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 4,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 5,G100000101292,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 5,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 6,G100000101293,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 6,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 7,G100000101294,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 7,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 8,G100000101295,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 8,
WR,Maharashtra,State,coal,Chandrapur Thermal Power Station,Unit 9,G100000101296,,,CHANDRAPUR(MAHARASHTRA) STPS,Unit 9,
ER,Jharkhand,Central,coal,Chandrapura power station,Unit 7,G100000101304,,,CHANDRAPURA(DVC) TPS,Unit 7,
ER,Jharkhand,Central,coal,Chandrapura power station,Unit 8,G100000101305,,,CHANDRAPURA(DVC) TPS,Unit 8,
ER,Jharkhand,Central,coal,Chandrapura power station,Unit 3,G100000101300,,,CHANDRAPURA(DVC) TPS,Unit 3,
ER,Jharkhand,Central,coal,Chandrapura power station,Unit 2,G100000101299,,,CHANDRAPURA(DVC) TPS,Unit 2,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 1,G100000101448,,,CHHABRA TPP,Unit 1,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 2,G100000101449,,,CHHABRA TPP,Unit 2,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 3,G100000101450,,,CHHABRA TPP,Unit 3,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 4,G100000101451,,,CHHABRA TPP,Unit 4,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 5,G100000101452,,,CHHABRA TPP,Unit 5,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 6,G100000101453,,,CHHABRA TPP,Unit 6,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 1,G100000101448,,,CHHABRA-I PH-1 TPP,Unit 1,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 2,G100000101449,,,CHHABRA-I PH-1 TPP,Unit 2,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 3,G100000101450,,,CHHABRA-I PH-2 TPP,Unit 3,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 4,G100000101451,,,CHHABRA-I PH-2 TPP,Unit 4,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 5,G100000101452,,,CHHABRA-II TPP,Unit 5,
NR,Rajasthan,State,coal,Chhabra Thermal Power Station,Unit 6,G100000101453,,,CHHABRA-II TPP,Unit 6,
ER,West Bengal,State,coal,Durgapur Projects Limited power station,Unit 7,G100000102508,,,D.P.L. TPS,Unit 7,
ER,West Bengal,State,coal,Durgapur Projects Limited power station,Unit 8,G100000102509,,,D.P.L. TPS,Unit 8,
ER,West Bengal,State,coal,Durgapur Projects Limited power station,Unit 6,G100000102507,,,D.P.L. TPS,Unit 6,
ER,West Bengal,State,coal,Durgapur DVC power station,Unit 4,G100000102500,,,DURGAPUR TPS,Unit 4,
NR,Uttar Pradesh,Central,coal,National Capital Dadri Thermal Power Plant,Stage I Unit 1,G100000107306,,,DADRI (NCTPP),Unit 1,
NR,Uttar Pradesh,Central,coal,National Capital Dadri Thermal Power Plant,Stage I Unit 2,G100000107307,,,DADRI (NCTPP),Unit 2,
NR,Uttar Pradesh,Central,coal,National Capital Dadri Thermal Power Plant,Stage I Unit 3,G100000107308,,,DADRI (NCTPP),Unit 3,
NR,Uttar Pradesh,Central,coal,National Capital Dadri Thermal Power Plant,Stage I Unit 4,G100000107309,,,DADRI (NCTPP),Unit 4,
NR,Uttar Pradesh,Central,coal,National Capital Dadri Thermal Power Plant,Stage II Unit 5,G100000107310,,,DADRI (NCTPP),Unit 5,
NR,Uttar Pradesh,Central,coal,National Capital Dadri Thermal Power Plant,Stage II Unit 6,G100000107311,,,DADRI (NCTPP),Unit 6,
NR,Uttar Pradesh,Central,oil/gas,Dadri Combined Cycle power plant,01-Jun,G100000401435,,,DADRI CCPP,,
WR,Maharashtra,Private,coal,Dahanu power station,Unit 1,G100000101897,,,DAHANU TPS,Unit 1,
WR,Maharashtra,Private,coal,Dahanu power station,Unit 2,G100000101898,,,DAHANU TPS,Unit 2,
SR,Andhra Pradesh,State,coal,Sri Damodaram Sanjeevaiah Thermal Power Station,Unit 1,G100000109572,,,DAMODARAM SANJEEVAIAH TPS,Unit 1,
SR,Andhra Pradesh,State,coal,Sri Damodaram Sanjeevaiah Thermal Power Station,Unit 2,G100000109573,,,DAMODARAM SANJEEVAIAH TPS,Unit 2,
SR,Andhra Pradesh,State,coal,Sri Damodaram Sanjeevaiah Thermal Power Station,Unit 3,G100000109574,,,DAMODARAM SANJEEVAIAH TPS,Unit 3,
ER,Odisha,Central,coal,Darlipali power station,Phase I Unit 1,G100000101987,,,DARLIPALI STPS,Unit 1,
ER,Odisha,Central,coal,Darlipali power station,Phase I Unit 2,G100000101988,,,DARLIPALI STPS,Unit 2,
ER,Odisha,Private,coal,Angul power station,Phase I Unit 1,G100000100212,,,DERANG TPP,Unit 1,
ER,Odisha,Private,coal,Angul power station,Phase I Unit 2,G100000100213,,,DERANG TPP,Unit 2,
WR,Gujarat,Private,oil/gas,DGEN Mega Combined Cycle power plant,1,G100000401453,,COMBINED,DGEN MEGA CCPP,,
WR,Maharashtra,Private,coal,Dhariwal power station,Unit 1,G100000102340,,,DHARIWAL TPP,Unit 1,
WR,Maharashtra,Private,coal,Dhariwal power station,Unit 2,G100000102341,,,DHARIWAL TPP,Unit 2,
NR,Rajasthan,State,oil/gas,Dholpur Combined Cycle power plant,01-Mar,G100000401431,,,DHOLPUR CCPP,,
WR,Gujarat,State,oil/gas,Dhuvaran Combined Cycle power plant,I,G100000401441,,COMBINED,DHUVARAN CCPP,,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 1,G100000102451,,,Dr. N.TATA RAO TPS,Unit 1,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 2,G100000102452,,,Dr. N.TATA RAO TPS,Unit 2,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 3,G100000102453,,,Dr. N.TATA RAO TPS,Unit 3,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 4,G100000102454,,,Dr. N.TATA RAO TPS,Unit 4,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 5,G100000102455,,,Dr. N.TATA RAO TPS,Unit 5,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 6,G100000102456,,,Dr. N.TATA RAO TPS,Unit 6,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 7,G100000102457,,,Dr. N.TATA RAO TPS,Unit 7,
SR,Andhra Pradesh,State,coal,Dr. Narla Tata Rao Thermal power station,Unit 8,G100000102458,,,Dr. N.TATA RAO TPS,Unit 8,
WR,Chhatisgarh,State,coal,Dr. Shyama Prasad Mukherjee Thermal Power Station,Unit 1,G100000102460,,,DSPM TPS,Unit 1,
WR,Chhatisgarh,State,coal,Dr. Shyama Prasad Mukherjee Thermal Power Station,Unit 2,G100000102461,,,DSPM TPS,Unit 2,
ER,West Bengal,Central,coal,Durgapur Steel City Andal power station,Unit 1,G100000102513,,,DURGAPUR STEEL TPS,Unit 1,
ER,West Bengal,Central,coal,Durgapur Steel City Andal power station,Unit 2,G100000102514,,,DURGAPUR STEEL TPS,Unit 2,
ER,West Bengal,Central,coal,Durgapur DVC power station,Unit 4,G100000102500,,,DURGAPUR STEEL TPS,Unit 4,
SR,Tamil Nadu,State,coal,Ennore SEZ Super Critical Thermal Power Project (Vayalur),Unit 1,G100000102651,,,ENNORE SCTPP,Unit 1,
WR,Gujarat,Private,oil/gas,Hazira (Essar) power station,01-Apr,G100000401449,,COMBINED,ESSAR CCPP,,
ER,West Bengal,Central,coal,Farakka power station,Unit 1,G100000102711,,,FARAKKA STPS,Unit 1,
ER,West Bengal,Central,coal,Farakka power station,Unit 2,G100000102712,,,FARAKKA STPS,Unit 2,
ER,West Bengal,Central,coal,Farakka power station,Unit 3,G100000102713,,,FARAKKA STPS,Unit 3,
ER,West Bengal,Central,coal,Farakka power station,Unit 4,G100000102714,,,FARAKKA STPS,Unit 4,
ER,West Bengal,Central,coal,Farakka power station,Unit 5,G100000102715,,,FARAKKA STPS,Unit 5,
ER,West Bengal,Central,coal,Farakka power station,Unit 6,G100000102716,,,FARAKKA STPS,Unit 6,
NR,Haryana,Central,oil/gas,Faridabad Combined Cycle power plant,01-Mar,G100000401433,,COMBINED,FARIDABAD CCPP,,
WR,Madhya Pradesh,Central,coal,Gadarwara Super Thermal Power Project,Unit 1,G100000102892,,,GADARWARA TPP,Unit 1,
WR,Madhya Pradesh,Central,coal,Gadarwara Super Thermal Power Project,Unit 2,G100000102893,,,GADARWARA TPP,Unit 2,
NR,Uttarakhand,Private,oil/gas,Kashipur (Gama) power station,1,G100000408637,,,GAMA CCPP,,
WR,Gujarat,Central,oil/gas,Jhanor Gandhar Combined Cycle power plant,01-Apr,G100000401459,,COMBINED,GANDHAR CCPP,,
WR,Gujarat,State,coal,Gandhinagar Thermal Power Station,Unit 3,G100000102919,,,GANDHI NAGAR TPS,Unit 3,
WR,Gujarat,State,coal,Gandhinagar Thermal Power Station,Unit 4,G100000102920,,,GANDHI NAGAR TPS,Unit 4,
WR,Gujarat,State,coal,Gandhinagar Thermal Power Station,Unit 5,G100000102921,,,GANDHI NAGAR TPS,Unit 5,
SR,Andhra Pradesh,Private,oil/gas,Gautami Combined Cycle power plant,01-Mar,G100000401468,,COMBINED,GAUTAMI CCPP,,
WR,Maharashtra,Private,coal,Ghugus power station,Unit 1,G100000103021,,,GEPL TPP Ph-I,Unit 1,
WR,Maharashtra,Private,coal,Ghugus power station,Unit 2,G100000103022,,,GEPL TPP Ph-I,Unit 2,
NR,Punjab,State,coal,Guru Hargobind Lehra Mohabbat Power Station,Unit 1,G100000103488,,,GH TPS (LEH.MOH.),Unit 1,
